char,minx,maxx,miny,maxy,text_id,page
.,134.28,137.06,590.9219999999999,600.9219999999999,8,0
 ,137.06,139.84,590.9219999999999,600.9219999999999,8,0
A,139.84,146.51,590.9219999999999,600.9219999999999,8,0
n,146.51,152.07,590.9219999999999,600.9219999999999,8,0
d,152.07,157.63,590.9219999999999,600.9219999999999,8,0
 ,157.63,160.41,590.9219999999999,600.9219999999999,8,0
m,160.41000000000003,168.74000000000004,590.9219999999999,600.9219999999999,8,0
o,168.74,174.3,590.9219999999999,600.9219999999999,8,0
r,174.3,177.63000000000002,590.9219999999999,600.9219999999999,8,0
e,177.63,183.19,590.9219999999999,600.9219999999999,8,0
 ,183.19,185.97,590.9219999999999,600.9219999999999,8,0
t,185.97000000000003,188.75000000000003,590.9219999999999,600.9219999999999,8,0
e,188.75,194.31,590.9219999999999,600.9219999999999,8,0
x,194.31,199.31,590.9219999999999,600.9219999999999,8,0
t,199.31,202.09,590.9219999999999,600.9219999999999,8,0
.,202.09,204.87,590.9219999999999,600.9219999999999,8,0
 ,204.87,207.65,590.9219999999999,600.9219999999999,8,0
 ,69.25,72.03,567.0179999999999,577.0179999999999,9,0
A,72.03,78.7,567.0179999999999,577.0179999999999,9,0
n,78.7,84.26,567.0179999999999,577.0179999999999,9,0
d,84.26,89.82000000000001,567.0179999999999,577.0179999999999,9,0
 ,89.82,92.6,567.0179999999999,577.0179999999999,9,0
m,92.6,100.92999999999999,567.0179999999999,577.0179999999999,9,0
o,100.93,106.49000000000001,567.0179999999999,577.0179999999999,9,0
r,106.49000000000001,109.82000000000001,567.0179999999999,577.0179999999999,9,0
e,109.82,115.38,567.0179999999999,577.0179999999999,9,0
 ,115.38,118.16,567.0179999999999,577.0179999999999,9,0
t,118.16,120.94,567.0179999999999,577.0179999999999,9,0
e,120.94,126.5,567.0179999999999,577.0179999999999,9,0
x,126.5,131.5,567.0179999999999,577.0179999999999,9,0
t,131.5,134.28,567.0179999999999,577.0179999999999,9,0
.,134.28,137.06,567.0179999999999,577.0179999999999,9,0
 ,137.06,139.84,567.0179999999999,577.0179999999999,9,0
A,139.84,146.51,567.0179999999999,577.0179999999999,9,0
n,146.51,152.07,567.0179999999999,577.0179999999999,9,0
d,152.07,157.63,567.0179999999999,577.0179999999999,9,0
 ,157.63,160.41,567.0179999999999,577.0179999999999,9,0
m,160.41000000000003,168.74000000000004,567.0179999999999,577.0179999999999,9,0
o,168.74,174.3,567.0179999999999,577.0179999999999,9,0
r,174.3,177.63000000000002,567.0179999999999,577.0179999999999,9,0
e,177.63,183.19,567.0179999999999,577.0179999999999,9,0
 ,183.19,185.97,567.0179999999999,577.0179999999999,9,0
t,185.97000000000003,188.75000000000003,567.0179999999999,577.0179999999999,9,0
e,188.75,194.31,567.0179999999999,577.0179999999999,9,0
x,194.31,199.31,567.0179999999999,577.0179999999999,9,0
t,199.31,202.09,567.0179999999999,577.0179999999999,9,0
.,202.09,204.87,567.0179999999999,577.0179999999999,9,0
 ,204.87,207.65,567.0179999999999,577.0179999999999,9,0
A,207.65,214.32,567.0179999999999,577.0179999999999,9,0
n,214.32,219.88,567.0179999999999,577.0179999999999,9,0
d,219.88,225.44,567.0179999999999,577.0179999999999,9,0
 ,225.44,228.22,567.0179999999999,577.0179999999999,9,0
m,228.22,236.55,567.0179999999999,577.0179999999999,9,0
o,236.55,242.11,567.0179999999999,577.0179999999999,9,0
r,242.11,245.44000000000003,567.0179999999999,577.0179999999999,9,0
e,245.44000000000003,251.00000000000003,567.0179999999999,577.0179999999999,9,0
 ,251.00000000000003,253.78000000000003,567.0179999999999,577.0179999999999,9,0
t,253.78000000000003,256.56,567.0179999999999,577.0179999999999,9,0
e,256.56000000000006,262.12000000000006,567.0179999999999,577.0179999999999,9,0
x,262.12,267.12,567.0179999999999,577.0179999999999,9,0
t,267.12,269.9,567.0179999999999,577.0179999999999,9,0
.,269.90000000000003,272.68,567.0179999999999,577.0179999999999,9,0
 ,272.68000000000006,275.46000000000004,567.0179999999999,577.0179999999999,9,0
A,275.46000000000004,282.13000000000005,567.0179999999999,577.0179999999999,9,0
n,282.13,287.69,567.0179999999999,577.0179999999999,9,0
d,287.69000000000005,293.25000000000006,567.0179999999999,577.0179999999999,9,0
 ,293.25,296.03,567.0179999999999,577.0179999999999,9,0
m,296.03000000000003,304.36,567.0179999999999,577.0179999999999,9,0
o,304.36,309.92,567.0179999999999,577.0179999999999,9,0
r,309.9200000000001,313.25000000000006,567.0179999999999,577.0179999999999,9,0
e,313.25000000000006,318.81000000000006,567.0179999999999,577.0179999999999,9,0
 ,318.81000000000006,321.59000000000003,567.0179999999999,577.0179999999999,9,0
t,321.59000000000003,324.37,567.0179999999999,577.0179999999999,9,0
e,324.37000000000006,329.93000000000006,567.0179999999999,577.0179999999999,9,0
x,329.93000000000006,334.93000000000006,567.0179999999999,577.0179999999999,9,0
t,334.93000000000006,337.71000000000004,567.0179999999999,577.0179999999999,9,0
.,337.71000000000004,340.49,567.0179999999999,577.0179999999999,9,0
 ,340.49,343.27,567.0179999999999,577.0179999999999,9,0
A,343.27,349.94,567.0179999999999,577.0179999999999,9,0
n,349.94,355.5,567.0179999999999,577.0179999999999,9,0
d,355.5,361.06,567.0179999999999,577.0179999999999,9,0
 ,361.06,363.84,567.0179999999999,577.0179999999999,9,0
m,363.84,372.16999999999996,567.0179999999999,577.0179999999999,9,0
o,372.16999999999996,377.72999999999996,567.0179999999999,577.0179999999999,9,0
r,377.72999999999996,381.05999999999995,567.0179999999999,577.0179999999999,9,0
e,381.05999999999995,386.61999999999995,567.0179999999999,577.0179999999999,9,0
 ,386.61999999999995,389.3999999999999,567.0179999999999,577.0179999999999,9,0
 ,69.25,72.03,555.0659999999999,565.0659999999999,10,0
t,72.03,74.81,555.0659999999999,565.0659999999999,10,0
e,74.81,80.37,555.0659999999999,565.0659999999999,10,0
x,80.37,85.37,555.0659999999999,565.0659999999999,10,0
t,85.37,88.15,555.0659999999999,565.0659999999999,10,0
.,88.15,90.93,555.0659999999999,565.0659999999999,10,0
 ,90.93,93.71000000000001,555.0659999999999,565.0659999999999,10,0
A,93.71000000000001,100.38000000000001,555.0659999999999,565.0659999999999,10,0
n,100.38,105.94,555.0659999999999,565.0659999999999,10,0
d,105.94,111.5,555.0659999999999,565.0659999999999,10,0
 ,111.5,114.28,555.0659999999999,565.0659999999999,10,0
m,114.28,122.61,555.0659999999999,565.0659999999999,10,0
o,122.61000000000001,128.17000000000002,555.0659999999999,565.0659999999999,10,0
r,128.17000000000002,131.50000000000003,555.0659999999999,565.0659999999999,10,0
e,131.5,137.06,555.0659999999999,565.0659999999999,10,0
 ,137.06,139.84,555.0659999999999,565.0659999999999,10,0
t,139.84,142.62,555.0659999999999,565.0659999999999,10,0
e,142.62,148.18,555.0659999999999,565.0659999999999,10,0
x,148.18,153.18,555.0659999999999,565.0659999999999,10,0
t,153.18,155.96,555.0659999999999,565.0659999999999,10,0
.,155.96,158.74,555.0659999999999,565.0659999999999,10,0
 ,158.74,161.52,555.0659999999999,565.0659999999999,10,0
A,161.52,168.19,555.0659999999999,565.0659999999999,10,0
n,168.19,173.75,555.0659999999999,565.0659999999999,10,0
d,173.75,179.31,555.0659999999999,565.0659999999999,10,0
 ,179.31,182.09,555.0659999999999,565.0659999999999,10,0
m,182.09000000000003,190.42000000000004,555.0659999999999,565.0659999999999,10,0
o,190.42000000000002,195.98000000000002,555.0659999999999,565.0659999999999,10,0
r,195.98000000000002,199.31000000000003,555.0659999999999,565.0659999999999,10,0
e,199.31000000000003,204.87000000000003,555.0659999999999,565.0659999999999,10,0
 ,204.87000000000003,207.65000000000003,555.0659999999999,565.0659999999999,10,0
t,207.65000000000003,210.43000000000004,555.0659999999999,565.0659999999999,10,0
e,210.43000000000004,215.99000000000004,555.0659999999999,565.0659999999999,10,0
x,215.99000000000004,220.99000000000004,555.0659999999999,565.0659999999999,10,0
t,220.99000000000004,223.77000000000004,555.0659999999999,565.0659999999999,10,0
.,223.77000000000004,226.55000000000004,555.0659999999999,565.0659999999999,10,0
 ,226.55000000000004,229.33000000000004,555.0659999999999,565.0659999999999,10,0
E,229.33000000000004,236.00000000000003,555.0659999999999,565.0659999999999,10,0
v,236.00000000000003,241.00000000000003,555.0659999999999,565.0659999999999,10,0
e,241.00000000000003,246.56000000000003,555.0659999999999,565.0659999999999,10,0
n,246.56000000000003,252.12000000000003,555.0659999999999,565.0659999999999,10,0
 ,252.12000000000003,254.90000000000003,555.0659999999999,565.0659999999999,10,0
m,254.90000000000003,263.23,555.0659999999999,565.0659999999999,10,0
o,263.23,268.79,555.0659999999999,565.0659999999999,10,0
r,268.7900000000001,272.12000000000006,555.0659999999999,565.0659999999999,10,0
e,272.12000000000006,277.68000000000006,555.0659999999999,565.0659999999999,10,0
.,277.68000000000006,280.46000000000004,555.0659999999999,565.0659999999999,10,0
 ,280.46000000000004,283.24,555.0659999999999,565.0659999999999,10,0
C,283.24000000000007,290.4600000000001,555.0659999999999,565.0659999999999,10,0
o,290.46000000000004,296.02000000000004,555.0659999999999,565.0659999999999,10,0
n,296.0200000000001,301.5800000000001,555.0659999999999,565.0659999999999,10,0
t,301.58000000000004,304.36,555.0659999999999,565.0659999999999,10,0
i,304.36000000000007,306.5800000000001,555.0659999999999,565.0659999999999,10,0
n,306.58000000000004,312.14000000000004,555.0659999999999,565.0659999999999,10,0
u,312.1400000000001,317.7000000000001,555.0659999999999,565.0659999999999,10,0
e,317.70000000000005,323.26000000000005,555.0659999999999,565.0659999999999,10,0
d,323.2600000000001,328.8200000000001,555.0659999999999,565.0659999999999,10,0
 ,328.82000000000005,331.6,555.0659999999999,565.0659999999999,10,0
o,331.6,337.16,555.0659999999999,565.0659999999999,10,0
n,337.16,342.72,555.0659999999999,565.0659999999999,10,0
 ,342.72,345.5,555.0659999999999,565.0659999999999,10,0
p,345.5,351.06,555.0659999999999,565.0659999999999,10,0
a,351.06,356.62,555.0659999999999,565.0659999999999,10,0
g,356.62,362.18,555.0659999999999,565.0659999999999,10,0
e,362.18,367.74,555.0659999999999,565.0659999999999,10,0
 ,367.74,370.52,555.0659999999999,565.0659999999999,10,0
2,370.52,376.08,555.0659999999999,565.0659999999999,10,0
 ,376.08,378.85999999999996,555.0659999999999,565.0659999999999,10,0
.,378.85999999999996,381.63999999999993,555.0659999999999,565.0659999999999,10,0
.,381.63999999999993,384.4199999999999,555.0659999999999,565.0659999999999,10,0
.,384.4199999999999,387.1999999999999,555.0659999999999,565.0659999999999,10,0
 ,57.375,64.881,716.6909999999999,743.691,11,1
S,64.881,82.89,716.6909999999999,743.691,11,1
i,82.89,88.884,716.6909999999999,743.691,11,1
m,88.884,111.375,716.6909999999999,743.691,11,1
p,111.375,126.387,716.6909999999999,743.691,11,1
l,126.387,132.381,716.6909999999999,743.691,11,1
e,132.381,147.393,716.6909999999999,743.691,11,1
 ,147.393,154.899,716.6909999999999,743.691,11,1
P,154.899,172.90800000000002,716.6909999999999,743.691,11,1
D,172.90800000000002,192.40200000000002,716.6909999999999,743.691,11,1
F,192.402,208.899,716.6909999999999,743.691,11,1
 ,208.899,216.405,716.6909999999999,743.691,11,1
F,216.405,232.902,716.6909999999999,743.691,11,1
i,232.902,238.896,716.6909999999999,743.691,11,1
l,238.896,244.89,716.6909999999999,743.691,11,1
e,244.89,259.902,716.6909999999999,743.691,11,1
 ,259.902,267.408,716.6909999999999,743.691,11,1
2,267.408,282.42,716.6909999999999,743.691,11,1
 ,282.41999999999996,289.92599999999993,716.6909999999999,743.691,11,1
 ,69.25,72.03,686.5379999999999,696.5379999999999,12,1
.,72.03,74.81,686.5379999999999,696.5379999999999,12,1
.,74.81,77.59,686.5379999999999,696.5379999999999,12,1
.,77.59,80.37,686.5379999999999,696.5379999999999,12,1
c,80.37,85.37,686.5379999999999,696.5379999999999,12,1
o,85.37,90.93,686.5379999999999,696.5379999999999,12,1
n,90.93,96.49000000000001,686.5379999999999,696.5379999999999,12,1
t,96.49000000000001,99.27000000000001,686.5379999999999,696.5379999999999,12,1
i,99.27000000000001,101.49000000000001,686.5379999999999,696.5379999999999,12,1
n,101.49000000000001,107.05000000000001,686.5379999999999,696.5379999999999,12,1
u,107.05000000000001,112.61000000000001,686.5379999999999,696.5379999999999,12,1
e,112.61000000000001,118.17000000000002,686.5379999999999,696.5379999999999,12,1
d,118.17000000000002,123.73000000000002,686.5379999999999,696.5379999999999,12,1
 ,123.73000000000002,126.51000000000002,686.5379999999999,696.5379999999999,12,1
f,126.51000000000002,129.29000000000002,686.5379999999999,696.5379999999999,12,1
r,129.29000000000002,132.62000000000003,686.5379999999999,696.5379999999999,12,1
o,132.62,138.18,686.5379999999999,696.5379999999999,12,1
m,138.18,146.51000000000002,686.5379999999999,696.5379999999999,12,1
 ,146.51,149.29,686.5379999999999,696.5379999999999,12,1
p,149.29000000000002,154.85000000000002,686.5379999999999,696.5379999999999,12,1
a,154.85000000000002,160.41000000000003,686.5379999999999,696.5379999999999,12,1
g,160.41000000000003,165.97000000000003,686.5379999999999,696.5379999999999,12,1
e,165.97000000000003,171.53000000000003,686.5379999999999,696.5379999999999,12,1
 ,171.53000000000003,174.31000000000003,686.5379999999999,696.5379999999999,12,1
1,174.31,179.87,686.5379999999999,696.5379999999999,12,1
.,179.87,182.65,686.5379999999999,696.5379999999999,12,1
 ,182.65000000000003,185.43000000000004,686.5379999999999,696.5379999999999,12,1
Y,185.43,192.1,686.5379999999999,696.5379999999999,12,1
e,192.10000000000002,197.66000000000003,686.5379999999999,696.5379999999999,12,1
t,197.66000000000003,200.44000000000003,686.5379999999999,696.5379999999999,12,1
 ,200.44000000000003,203.22000000000003,686.5379999999999,696.5379999999999,12,1
m,203.22000000000003,211.55000000000004,686.5379999999999,696.5379999999999,12,1
o,211.55000000000004,217.11000000000004,686.5379999999999,696.5379999999999,12,1
r,217.11000000000004,220.44000000000005,686.5379999999999,696.5379999999999,12,1
e,220.44000000000005,226.00000000000006,686.5379999999999,696.5379999999999,12,1
 ,226.00000000000006,228.78000000000006,686.5379999999999,696.5379999999999,12,1
t,228.78000000000006,231.56000000000006,686.5379999999999,696.5379999999999,12,1
e,231.56000000000006,237.12000000000006,686.5379999999999,696.5379999999999,12,1
x,237.12000000000006,242.12000000000006,686.5379999999999,696.5379999999999,12,1
t,242.12000000000006,244.90000000000006,686.5379999999999,696.5379999999999,12,1
.,244.90000000000006,247.68000000000006,686.5379999999999,696.5379999999999,12,1
 ,247.68000000000006,250.46000000000006,686.5379999999999,696.5379999999999,12,1
A,250.46000000000006,257.13000000000005,686.5379999999999,696.5379999999999,12,1
n,257.13000000000005,262.69000000000005,686.5379999999999,696.5379999999999,12,1
d,262.69000000000005,268.25000000000006,686.5379999999999,696.5379999999999,12,1
 ,268.25000000000006,271.03000000000003,686.5379999999999,696.5379999999999,12,1
m,271.0300000000001,279.36000000000007,686.5379999999999,696.5379999999999,12,1
o,279.36000000000007,284.9200000000001,686.5379999999999,696.5379999999999,12,1
r,284.9200000000001,288.25000000000006,686.5379999999999,696.5379999999999,12,1
e,288.2500000000001,293.8100000000001,686.5379999999999,696.5379999999999,12,1
 ,293.81000000000006,296.59000000000003,686.5379999999999,696.5379999999999,12,1
t,296.5900000000001,299.37000000000006,686.5379999999999,696.5379999999999,12,1
e,299.3700000000001,304.9300000000001,686.5379999999999,696.5379999999999,12,1
x,304.93000000000006,309.93000000000006,686.5379999999999,696.5379999999999,12,1
t,309.93000000000006,312.71000000000004,686.5379999999999,696.5379999999999,12,1
.,312.7100000000001,315.49000000000007,686.5379999999999,696.5379999999999,12,1
 ,315.4900000000001,318.2700000000001,686.5379999999999,696.5379999999999,12,1
A,318.2700000000001,324.9400000000001,686.5379999999999,696.5379999999999,12,1
n,324.94000000000005,330.50000000000006,686.5379999999999,696.5379999999999,12,1
d,330.50000000000006,336.06000000000006,686.5379999999999,696.5379999999999,12,1
 ,336.06000000000006,338.84000000000003,686.5379999999999,696.5379999999999,12,1
m,338.84000000000003,347.17,686.5379999999999,696.5379999999999,12,1
o,347.17,352.73,686.5379999999999,696.5379999999999,12,1
r,352.73,356.06,686.5379999999999,696.5379999999999,12,1
e,356.06,361.62,686.5379999999999,696.5379999999999,12,1
 ,361.62,364.4,686.5379999999999,696.5379999999999,12,1
t,364.4,367.17999999999995,686.5379999999999,696.5379999999999,12,1
e,367.17999999999995,372.73999999999995,686.5379999999999,696.5379999999999,12,1
x,372.73999999999995,377.73999999999995,686.5379999999999,696.5379999999999,12,1
t,377.73999999999995,380.5199999999999,686.5379999999999,696.5379999999999,12,1
.,380.5199999999999,383.2999999999999,686.5379999999999,696.5379999999999,12,1
 ,383.2999999999999,386.07999999999987,686.5379999999999,696.5379999999999,12,1
 ,69.25,72.03,674.5859999999999,684.5859999999999,13,1
A,72.03,78.7,674.5859999999999,684.5859999999999,13,1
n,78.7,84.26,674.5859999999999,684.5859999999999,13,1
d,84.26,89.82000000000001,674.5859999999999,684.5859999999999,13,1
 ,89.82,92.6,674.5859999999999,684.5859999999999,13,1
m,92.6,100.92999999999999,674.5859999999999,684.5859999999999,13,1
o,100.93,106.49000000000001,674.5859999999999,684.5859999999999,13,1
r,106.49000000000001,109.82000000000001,674.5859999999999,684.5859999999999,13,1
e,109.82,115.38,674.5859999999999,684.5859999999999,13,1
 ,115.38,118.16,674.5859999999999,684.5859999999999,13,1
t,118.16,120.94,674.5859999999999,684.5859999999999,13,1
e,120.94,126.5,674.5859999999999,684.5859999999999,13,1
x,126.5,131.5,674.5859999999999,684.5859999999999,13,1
t,131.5,134.28,674.5859999999999,684.5859999999999,13,1
.,134.28,137.06,674.5859999999999,684.5859999999999,13,1
 ,137.06,139.84,674.5859999999999,684.5859999999999,13,1
A,139.84,146.51,674.5859999999999,684.5859999999999,13,1
n,146.51,152.07,674.5859999999999,684.5859999999999,13,1
d,152.07,157.63,674.5859999999999,684.5859999999999,13,1
 ,157.63,160.41,674.5859999999999,684.5859999999999,13,1
m,160.41000000000003,168.74000000000004,674.5859999999999,684.5859999999999,13,1
o,168.74,174.3,674.5859999999999,684.5859999999999,13,1
r,174.3,177.63000000000002,674.5859999999999,684.5859999999999,13,1
e,177.63,183.19,674.5859999999999,684.5859999999999,13,1
 ,183.19,185.97,674.5859999999999,684.5859999999999,13,1
t,185.97000000000003,188.75000000000003,674.5859999999999,684.5859999999999,13,1
e,188.75,194.31,674.5859999999999,684.5859999999999,13,1
x,194.31,199.31,674.5859999999999,684.5859999999999,13,1
t,199.31,202.09,674.5859999999999,684.5859999999999,13,1
.,202.09,204.87,674.5859999999999,684.5859999999999,13,1
 ,204.87,207.65,674.5859999999999,684.5859999999999,13,1
A,207.65,214.32,674.5859999999999,684.5859999999999,13,1
n,214.32,219.88,674.5859999999999,684.5859999999999,13,1
d,219.88,225.44,674.5859999999999,684.5859999999999,13,1
 ,225.44,228.22,674.5859999999999,684.5859999999999,13,1
m,228.22,236.55,674.5859999999999,684.5859999999999,13,1
o,236.55,242.11,674.5859999999999,684.5859999999999,13,1
r,242.11,245.44000000000003,674.5859999999999,684.5859999999999,13,1
e,245.44000000000003,251.00000000000003,674.5859999999999,684.5859999999999,13,1
 ,251.00000000000003,253.78000000000003,674.5859999999999,684.5859999999999,13,1
t,253.78000000000003,256.56,674.5859999999999,684.5859999999999,13,1
e,256.56000000000006,262.12000000000006,674.5859999999999,684.5859999999999,13,1
x,262.12,267.12,674.5859999999999,684.5859999999999,13,1
t,267.12,269.9,674.5859999999999,684.5859999999999,13,1
.,269.90000000000003,272.68,674.5859999999999,684.5859999999999,13,1
 ,272.68000000000006,275.46000000000004,674.5859999999999,684.5859999999999,13,1
A,275.46000000000004,282.13000000000005,674.5859999999999,684.5859999999999,13,1
n,282.13,287.69,674.5859999999999,684.5859999999999,13,1
d,287.69000000000005,293.25000000000006,674.5859999999999,684.5859999999999,13,1
 ,293.25,296.03,674.5859999999999,684.5859999999999,13,1
m,296.03000000000003,304.36,674.5859999999999,684.5859999999999,13,1
o,304.36,309.92,674.5859999999999,684.5859999999999,13,1
r,309.9200000000001,313.25000000000006,674.5859999999999,684.5859999999999,13,1
e,313.25000000000006,318.81000000000006,674.5859999999999,684.5859999999999,13,1
 ,318.81000000000006,321.59000000000003,674.5859999999999,684.5859999999999,13,1
t,321.59000000000003,324.37,674.5859999999999,684.5859999999999,13,1
e,324.37000000000006,329.93000000000006,674.5859999999999,684.5859999999999,13,1
x,329.93000000000006,334.93000000000006,674.5859999999999,684.5859999999999,13,1
t,334.93000000000006,337.71000000000004,674.5859999999999,684.5859999999999,13,1
.,337.71000000000004,340.49,674.5859999999999,684.5859999999999,13,1
 ,340.49,343.27,674.5859999999999,684.5859999999999,13,1
A,343.27,349.94,674.5859999999999,684.5859999999999,13,1
n,349.94,355.5,674.5859999999999,684.5859999999999,13,1
d,355.5,361.06,674.5859999999999,684.5859999999999,13,1
 ,361.06,363.84,674.5859999999999,684.5859999999999,13,1
m,363.84,372.16999999999996,674.5859999999999,684.5859999999999,13,1
o,372.16999999999996,377.72999999999996,674.5859999999999,684.5859999999999,13,1
r,377.72999999999996,381.05999999999995,674.5859999999999,684.5859999999999,13,1
e,381.05999999999995,386.61999999999995,674.5859999999999,684.5859999999999,13,1
 ,386.61999999999995,389.3999999999999,674.5859999999999,684.5859999999999,13,1
 ,69.25,72.03,662.6339999999999,672.6339999999999,14,1
t,72.03,74.81,662.6339999999999,672.6339999999999,14,1
e,74.81,80.37,662.6339999999999,672.6339999999999,14,1
x,80.37,85.37,662.6339999999999,672.6339999999999,14,1
t,85.37,88.15,662.6339999999999,672.6339999999999,14,1
.,88.15,90.93,662.6339999999999,672.6339999999999,14,1
 ,90.93,93.71000000000001,662.6339999999999,672.6339999999999,14,1
O,93.71000000000001,101.49000000000001,662.6339999999999,672.6339999999999,14,1
h,101.49000000000001,107.05000000000001,662.6339999999999,672.6339999999999,14,1
",",107.05000000000001,109.83000000000001,662.6339999999999,672.6339999999999,14,1
 ,109.83000000000001,112.61000000000001,662.6339999999999,672.6339999999999,14,1
h,112.61000000000001,118.17000000000002,662.6339999999999,672.6339999999999,14,1
o,118.17000000000002,123.73000000000002,662.6339999999999,672.6339999999999,14,1
w,123.73000000000002,130.95000000000002,662.6339999999999,672.6339999999999,14,1
 ,130.95000000000002,133.73000000000002,662.6339999999999,672.6339999999999,14,1
b,133.73000000000002,139.29000000000002,662.6339999999999,672.6339999999999,14,1
o,139.29000000000002,144.85000000000002,662.6339999999999,672.6339999999999,14,1
r,144.85000000000002,148.18000000000004,662.6339999999999,672.6339999999999,14,1
i,148.18,150.4,662.6339999999999,672.6339999999999,14,1
n,150.4,155.96,662.6339999999999,672.6339999999999,14,1
g,155.96,161.52,662.6339999999999,672.6339999999999,14,1
 ,161.52,164.3,662.6339999999999,672.6339999999999,14,1
t,164.3,167.08,662.6339999999999,672.6339999999999,14,1
y,167.08,172.08,662.6339999999999,672.6339999999999,14,1
p,172.08,177.64000000000001,662.6339999999999,672.6339999999999,14,1
i,177.64000000000001,179.86,662.6339999999999,672.6339999999999,14,1
n,179.86,185.42000000000002,662.6339999999999,672.6339999999999,14,1
g,185.42000000000002,190.98000000000002,662.6339999999999,672.6339999999999,14,1
 ,190.98000000000002,193.76000000000002,662.6339999999999,672.6339999999999,14,1
t,193.76000000000002,196.54000000000002,662.6339999999999,672.6339999999999,14,1
h,196.54000000000002,202.10000000000002,662.6339999999999,672.6339999999999,14,1
i,202.10000000000002,204.32000000000002,662.6339999999999,672.6339999999999,14,1
s,204.32000000000002,209.32000000000002,662.6339999999999,672.6339999999999,14,1
 ,209.32000000000002,212.10000000000002,662.6339999999999,672.6339999999999,14,1
s,212.10000000000002,217.10000000000002,662.6339999999999,672.6339999999999,14,1
t,217.10000000000002,219.88000000000002,662.6339999999999,672.6339999999999,14,1
u,219.88000000000002,225.44000000000003,662.6339999999999,672.6339999999999,14,1
f,225.44000000000003,228.22000000000003,662.6339999999999,672.6339999999999,14,1
f,228.22000000000003,231.00000000000003,662.6339999999999,672.6339999999999,14,1
.,231.00000000000003,233.78000000000003,662.6339999999999,672.6339999999999,14,1
 ,233.78000000000003,236.56000000000003,662.6339999999999,672.6339999999999,14,1
B,236.56000000000003,243.23000000000002,662.6339999999999,672.6339999999999,14,1
u,243.23000000000002,248.79000000000002,662.6339999999999,672.6339999999999,14,1
t,248.79000000000002,251.57000000000002,662.6339999999999,672.6339999999999,14,1
 ,251.57000000000002,254.35000000000002,662.6339999999999,672.6339999999999,14,1
n,254.35000000000002,259.91,662.6339999999999,672.6339999999999,14,1
o,259.91,265.47,662.6339999999999,672.6339999999999,14,1
t,265.47,268.25,662.6339999999999,672.6339999999999,14,1
 ,268.25,271.03,662.6339999999999,672.6339999999999,14,1
a,271.03000000000003,276.59000000000003,662.6339999999999,672.6339999999999,14,1
s,276.59000000000003,281.59000000000003,662.6339999999999,672.6339999999999,14,1
 ,281.59000000000003,284.37,662.6339999999999,672.6339999999999,14,1
b,284.37,289.93,662.6339999999999,672.6339999999999,14,1
o,289.93000000000006,295.49000000000007,662.6339999999999,672.6339999999999,14,1
r,295.49,298.82,662.6339999999999,672.6339999999999,14,1
i,298.82000000000005,301.0400000000001,662.6339999999999,672.6339999999999,14,1
n,301.0400000000001,306.6000000000001,662.6339999999999,672.6339999999999,14,1
g,306.6,312.16,662.6339999999999,672.6339999999999,14,1
 ,312.1600000000001,314.94000000000005,662.6339999999999,672.6339999999999,14,1
a,314.94000000000005,320.50000000000006,662.6339999999999,672.6339999999999,14,1
s,320.50000000000006,325.50000000000006,662.6339999999999,672.6339999999999,14,1
 ,325.50000000000006,328.28000000000003,662.6339999999999,672.6339999999999,14,1
w,328.28000000000003,335.50000000000006,662.6339999999999,672.6339999999999,14,1
a,335.50000000000006,341.06000000000006,662.6339999999999,672.6339999999999,14,1
t,341.06000000000006,343.84000000000003,662.6339999999999,672.6339999999999,14,1
c,343.84000000000003,348.84000000000003,662.6339999999999,672.6339999999999,14,1
h,348.84000000000003,354.40000000000003,662.6339999999999,672.6339999999999,14,1
i,354.40000000000003,356.62000000000006,662.6339999999999,672.6339999999999,14,1
n,356.62000000000006,362.18000000000006,662.6339999999999,672.6339999999999,14,1
g,362.18000000000006,367.74000000000007,662.6339999999999,672.6339999999999,14,1
 ,367.74000000000007,370.52000000000004,662.6339999999999,672.6339999999999,14,1
 ,69.25,72.03,650.6819999999999,660.6819999999999,15,1
p,72.03,77.59,650.6819999999999,660.6819999999999,15,1
a,77.59,83.15,650.6819999999999,660.6819999999999,15,1
i,83.15,85.37,650.6819999999999,660.6819999999999,15,1
n,85.37,90.93,650.6819999999999,660.6819999999999,15,1
t,90.93,93.71000000000001,650.6819999999999,660.6819999999999,15,1
 ,93.71000000000001,96.49000000000001,650.6819999999999,660.6819999999999,15,1
d,96.49000000000001,102.05000000000001,650.6819999999999,660.6819999999999,15,1
r,102.05000000000001,105.38000000000001,650.6819999999999,660.6819999999999,15,1
y,105.38,110.38,650.6819999999999,660.6819999999999,15,1
.,110.38,113.16,650.6819999999999,660.6819999999999,15,1
 ,113.16,115.94,650.6819999999999,660.6819999999999,15,1
A,115.94,122.61,650.6819999999999,660.6819999999999,15,1
n,122.61000000000001,128.17000000000002,650.6819999999999,660.6819999999999,15,1
d,128.17000000000002,133.73000000000002,650.6819999999999,660.6819999999999,15,1
 ,133.73000000000002,136.51000000000002,650.6819999999999,660.6819999999999,15,1
m,136.51,144.84,650.6819999999999,660.6819999999999,15,1
o,144.84,150.4,650.6819999999999,660.6819999999999,15,1
r,150.4,153.73000000000002,650.6819999999999,660.6819999999999,15,1
e,153.73000000000002,159.29000000000002,650.6819999999999,660.6819999999999,15,1
 ,159.29000000000002,162.07000000000002,650.6819999999999,660.6819999999999,15,1
